control,control_index,method,model_pairs,mean_pair_spearman,median_pair_spearman,minimum_pair_spearman,maximum_pair_spearman
random_same_size,27,gradient_shap,435,0.7437969348659003,0.7419999999999998,0.5581666666666665,0.9558333333333331
random_same_size,28,integrated_gradients,435,0.7244125428513811,0.718236842105263,0.5759999999999998,0.956333333333333
random_same_size,28,gradient_shap,435,0.8359973180076626,0.8346666666666664,0.7294999999999999,0.9658333333333331
random_same_size,29,integrated_gradients,435,0.6456552530752165,0.636017543859649,0.4194824561403508,0.946657894736842
random_same_size,29,gradient_shap,435,0.7237065134099616,0.7148333333333332,0.5778333333333332,0.9464999999999998
random_same_size,30,integrated_gradients,435,0.606928932244404,0.6006885964912279,0.3536535087719298,0.9478070175438593
random_same_size,30,gradient_shap,435,0.6851681992337164,0.6761666666666665,0.5136666666666666,0.9291666666666663
random_same_size,31,integrated_gradients,435,0.6836998991732203,0.6761052631578945,0.49054385964912267,0.9474736842105264
random_same_size,31,gradient_shap,435,0.7557647509578542,0.7506666666666665,0.6361666666666664,0.9546666666666666
random_same_size,32,integrated_gradients,435,0.6322367211131275,0.6236403508771928,0.4219999999999999,0.9611403508771926
random_same_size,32,gradient_shap,435,0.6924766283524902,0.6843333333333331,0.4473333333333333,0.9548333333333331
random_same_size,33,integrated_gradients,435,0.6753268199233714,0.6629999999999998,0.5299999999999999,0.9523333333333331
random_same_size,33,gradient_shap,435,0.7795134099616856,0.7764999999999999,0.6388333333333331,0.9613333333333333
random_same_size,34,integrated_gradients,435,0.6491744303286952,0.6444473684210525,0.471798245614035,0.9514912280701754
random_same_size,34,gradient_shap,435,0.716831417624521,0.7108333333333331,0.5101666666666665,0.9538333333333333
random_same_size,35,integrated_gradients,435,0.7063409961685824,0.6969999999999998,0.5614999999999999,0.9564999999999998
random_same_size,35,gradient_shap,435,0.7950291187739461,0.7898333333333332,0.6673333333333332,0.9644999999999997
random_same_size,36,integrated_gradients,435,0.6396712744504939,0.6273114035087718,0.46531359649122794,0.953140350877193
random_same_size,36,gradient_shap,435,0.736810344827586,0.7273333333333332,0.6099999999999999,0.9544999999999997
random_same_size,37,integrated_gradients,435,0.6263684613833433,0.6168333333333332,0.41109649122807007,0.9442807017543858
random_same_size,37,gradient_shap,435,0.7268666666666664,0.7248333333333331,0.5858333333333331,0.9516666666666663
random_same_size,38,integrated_gradients,435,0.6788819923371646,0.6681666666666666,0.5108333333333333,0.952833333333333
random_same_size,38,gradient_shap,435,0.7764452107279691,0.7723333333333331,0.6683333333333331,0.9619999999999997
random_same_size,39,integrated_gradients,435,0.6860260536398465,0.6733333333333331,0.5281666666666666,0.9491666666666663
random_same_size,39,gradient_shap,435,0.75881877394636,0.7533333333333332,0.5841666666666665,0.9568333333333332
random_same_size,40,integrated_gradients,435,0.682195019157088,0.6714999999999998,0.5056666666666665,0.9556666666666664
random_same_size,40,gradient_shap,435,0.792966283524904,0.7918333333333332,0.6553333333333332,0.9636666666666666
random_same_size,41,integrated_gradients,435,0.6032867009477716,0.582813596491228,0.4179364035087718,0.9532763157894734
random_same_size,41,gradient_shap,435,0.7058088122605364,0.6968333333333332,0.5624999999999998,0.9499999999999998
random_same_size,42,integrated_gradients,435,0.5745475902399676,0.5514736842105262,0.38074999999999987,0.9572916666666667
random_same_size,42,gradient_shap,435,0.6895344827586205,0.6841666666666665,0.5389999999999998,0.9476666666666665
random_same_size,43,integrated_gradients,435,0.6577288767896751,0.6456666666666664,0.5059210526315788,0.9543333333333331
random_same_size,43,gradient_shap,435,0.7622984674329502,0.7581666666666664,0.6309999999999999,0.9526666666666666
random_same_size,44,integrated_gradients,435,0.5961255495059485,0.5829736842105262,0.3997807017543859,0.9531666666666664
random_same_size,44,gradient_shap,435,0.6246352490421455,0.6124999999999998,0.3706666666666666,0.9498333333333331
random_same_size,45,integrated_gradients,435,0.6231238152853398,0.6123508771929823,0.4181929824561403,0.9478245614035086
random_same_size,45,gradient_shap,435,0.7105436781609192,0.7038333333333333,0.5124999999999998,0.9525
random_same_size,46,integrated_gradients,435,0.6725633998790078,0.6631666666666665,0.5348684210526315,0.9521842105263154
random_same_size,46,gradient_shap,435,0.7310310344827584,0.7196666666666665,0.6241666666666664,0.9488333333333333
random_same_size,47,integrated_gradients,435,0.5137745462794917,0.4984736842105262,0.3000986842105263,0.9279122807017542
random_same_size,47,gradient_shap,435,0.6088191570881225,0.5909999999999999,0.40733333333333327,0.9331666666666665
random_same_size,48,integrated_gradients,435,0.6014108086307722,0.5876578947368419,0.3744736842105262,0.9563333333333333
random_same_size,48,gradient_shap,435,0.7157375478927199,0.7098333333333331,0.5473333333333332,0.9493333333333331
random_same_size,49,integrated_gradients,435,0.712786590038314,0.7064736842105261,0.5650877192982455,0.9628333333333332
random_same_size,49,gradient_shap,435,0.8208091954022987,0.8201666666666665,0.7014999999999999,0.9694999999999997
random_same_size,50,integrated_gradients,435,0.6726878806210929,0.6617280701754384,0.45901754385964905,0.9502719298245612
random_same_size,50,gradient_shap,435,0.7604888888888889,0.7554999999999998,0.6089999999999999,0.9584999999999998
random_same_size,51,integrated_gradients,435,0.6895528735632181,0.6784912280701753,0.5420789473684209,0.963052631578947
random_same_size,51,gradient_shap,435,0.7887927203065132,0.7846666666666665,0.6589999999999999,0.9671666666666666
random_same_size,52,integrated_gradients,435,0.689271748336358,0.679815789473684,0.553219298245614,0.9586491228070175
random_same_size,52,gradient_shap,435,0.8030674329501913,0.7996666666666665,0.6551666666666666,0.960333333333333
random_same_size,53,integrated_gradients,435,0.66584599717685,0.6590350877192981,0.4970263157894736,0.9577543859649121
random_same_size,53,gradient_shap,435,0.7871486590038312,0.7838333333333332,0.6403333333333332,0.9634999999999998
random_same_size,54,integrated_gradients,435,0.6909904214559385,0.6783333333333331,0.5414999999999999,0.9583333333333334
random_same_size,54,gradient_shap,435,0.8037758620689653,0.8019999999999999,0.6924999999999999,0.9644999999999997
random_same_size,55,integrated_gradients,435,0.7675832425892314,0.7670263157894736,0.6097807017543858,0.9681403508771927
random_same_size,55,gradient_shap,435,0.831730651340996,0.8321666666666664,0.6983333333333331,0.9756666666666665
random_same_size,56,integrated_gradients,435,0.5639534785238959,0.548517543859649,0.34802631578947363,0.9519912280701752
random_same_size,56,gradient_shap,435,0.7004490421455938,0.6926666666666665,0.5451666666666666,0.9468333333333332
random_same_size,57,integrated_gradients,435,0.6170302681992336,0.6069736842105262,0.3836403508771929,0.9548333333333331
random_same_size,57,gradient_shap,435,0.7085590038314175,0.7056666666666664,0.5344999999999999,0.9609999999999999
random_same_size,58,integrated_gradients,435,0.6757756402500503,0.6646403508771929,0.4963245614035086,0.9614999999999998
random_same_size,58,gradient_shap,435,0.7294076628352488,0.7221666666666666,0.6011666666666665,0.9584999999999998
random_same_size,59,integrated_gradients,435,0.6581264367816091,0.6463508771929823,0.4851315789473683,0.9530877192982454
random_same_size,59,gradient_shap,435,0.7977704980842911,0.7974999999999998,0.6534999999999999,0.9674999999999998
random_same_size,60,integrated_gradients,435,0.7058610203670093,0.6968508771929823,0.5691929824561401,0.9588947368421052
random_same_size,60,gradient_shap,435,0.8214409961685821,0.8181666666666665,0.7258333333333331,0.9666666666666665
random_same_size,61,integrated_gradients,435,0.6674517846339988,0.6586140350877192,0.5199736842105261,0.960333333333333
random_same_size,61,gradient_shap,435,0.7421659003831416,0.7416666666666665,0.5656666666666665,0.9583333333333329
random_same_size,62,integrated_gradients,435,0.7254408751764466,0.7136140350877191,0.5988596491228069,0.9609912280701752
random_same_size,62,gradient_shap,435,0.822034099616858,0.8193333333333331,0.7263333333333332,0.9701666666666665
random_same_size,63,integrated_gradients,435,0.5767999092558982,0.5652105263157895,0.36099999999999993,0.9511140350877192
random_same_size,63,gradient_shap,435,0.6784727969348656,0.6701666666666665,0.5391666666666666,0.9461666666666666
random_same_size,64,integrated_gradients,435,0.7334907239362773,0.7210789473684209,0.6096929824561402,0.9636666666666666
random_same_size,64,gradient_shap,435,0.8236260536398466,0.8183333333333331,0.7353333333333332,0.9675
random_same_size,65,integrated_gradients,435,0.6926088929219599,0.6776315789473683,0.5187631578947367,0.960657894736842
random_same_size,65,gradient_shap,435,0.8140249042145593,0.8111666666666665,0.7203333333333333,0.9688333333333332
random_same_size,66,integrated_gradients,435,0.7146735632183906,0.7083333333333333,0.5653333333333332,0.9576666666666666
random_same_size,66,gradient_shap,435,0.8012854406130266,0.7959999999999998,0.7019999999999998,0.9578333333333332
random_same_size,67,integrated_gradients,435,0.722485843920145,0.7192807017543859,0.5511403508771928,0.9621666666666666
random_same_size,67,gradient_shap,435,0.8072157088122605,0.8031666666666666,0.6766666666666665,0.9638333333333332
random_same_size,68,integrated_gradients,435,0.719473704375882,0.7137192982456139,0.5733070175438595,0.960333333333333
random_same_size,68,gradient_shap,435,0.7992049808429117,0.7989999999999998,0.6814999999999998,0.9589999999999997
random_same_size,69,integrated_gradients,435,0.6550758419036095,0.636657894736842,0.49939473684210517,0.9554999999999997
random_same_size,69,gradient_shap,435,0.7223329501915707,0.7194999999999999,0.5376666666666665,0.9584999999999998
random_same_size,70,integrated_gradients,435,0.7193117967332122,0.7073333333333331,0.5792017543859648,0.9648333333333331
random_same_size,70,gradient_shap,435,0.8190237547892719,0.8168333333333331,0.6733333333333331,0.9693333333333332
random_same_size,71,integrated_gradients,435,0.6126516636418632,0.6016403508771928,0.43047368421052623,0.9451666666666665
random_same_size,71,gradient_shap,435,0.6815057471264366,0.6731666666666665,0.5389999999999998,0.9393333333333331
random_same_size,72,integrated_gradients,435,0.5695491228070174,0.5537807017543859,0.3636491228070175,0.9393333333333331
random_same_size,72,gradient_shap,435,0.6832264367816091,0.6723333333333332,0.5338333333333332,0.9433333333333331
random_same_size,73,integrated_gradients,435,0.5546671304698526,0.5394210526315788,0.34010526315789463,0.9344736842105262
random_same_size,73,gradient_shap,435,0.6296800766283522,0.6255,0.4191666666666666,0.931333333333333
random_same_size,74,integrated_gradients,435,0.5986304295220809,0.5783070175438596,0.3988508771929824,0.951894736842105
random_same_size,74,gradient_shap,435,0.7238272030651339,0.7164999999999998,0.5251666666666666,0.958
random_same_size,75,integrated_gradients,435,0.7222178866706996,0.7141929824561402,0.5618684210526315,0.9664649122807016
random_same_size,75,gradient_shap,435,0.771407662835249,0.7668333333333331,0.6226666666666665,0.9619999999999999
random_same_size,76,integrated_gradients,435,0.5619298648921152,0.5415307017543859,0.3478859649122806,0.9516666666666664
random_same_size,76,gradient_shap,435,0.6342413793103447,0.6194999999999999,0.4543333333333332,0.9423333333333331
random_same_size,77,integrated_gradients,435,0.6274865698729581,0.6153859649122806,0.4434561403508771,0.9508333333333332
random_same_size,77,gradient_shap,435,0.7288685823754788,0.7234999999999998,0.5269999999999999,0.9603333333333333
random_same_size,78,integrated_gradients,435,0.671432617463198,0.6688859649122806,0.505285087719298,0.9516666666666664
random_same_size,78,gradient_shap,435,0.7690770114942526,0.7658333333333331,0.6448333333333331,0.9521666666666666
random_same_size,79,integrated_gradients,435,0.6728423270820728,0.6611315789473683,0.5223333333333332,0.9589999999999997
random_same_size,79,gradient_shap,435,0.7795689655172413,0.7729999999999998,0.6588333333333332,0.9639999999999997
random_same_size,80,integrated_gradients,435,0.629633393829401,0.6201140350877191,0.4245877192982455,0.9501403508771928
random_same_size,80,gradient_shap,435,0.7172375478927202,0.7114999999999999,0.49549999999999994,0.9569999999999999
random_same_size,81,integrated_gradients,435,0.6994318007662833,0.6936666666666665,0.5546666666666665,0.9551666666666665
random_same_size,81,gradient_shap,435,0.7929486590038313,0.7879999999999998,0.6893333333333331,0.9588333333333331
random_same_size,82,integrated_gradients,435,0.6830000604960675,0.6671666666666665,0.523236842105263,0.9604999999999997
random_same_size,82,gradient_shap,435,0.787685823754789,0.7799999999999999,0.6939999999999997,0.9619999999999999
random_same_size,83,integrated_gradients,435,0.7432754789272029,0.7368333333333332,0.6201666666666665,0.9644999999999997
random_same_size,83,gradient_shap,435,0.8167724137931033,0.8149999999999998,0.7208333333333331,0.9699999999999999
random_same_size,84,integrated_gradients,435,0.7366156079854808,0.7293596491228068,0.5994473684210525,0.9668245614035086
random_same_size,84,gradient_shap,435,0.8051693486590037,0.8013333333333331,0.6544999999999999,0.9726666666666666
random_same_size,85,integrated_gradients,435,0.6740222222222221,0.6663333333333331,0.4751666666666665,0.9511666666666666
random_same_size,85,gradient_shap,435,0.7384708812260534,0.7341666666666665,0.5823333333333331,0.957833333333333
random_same_size,86,integrated_gradients,435,0.7138112925993143,0.705614035087719,0.5748859649122805,0.9557543859649121
random_same_size,86,gradient_shap,435,0.8339325670498082,0.8318333333333331,0.7374999999999998,0.9669999999999999
random_same_size,87,integrated_gradients,435,0.5686248638838474,0.54809649122807,0.37081578947368415,0.9461666666666666
random_same_size,87,gradient_shap,435,0.6523808429118773,0.6406666666666665,0.44666666666666655,0.9468333333333332
random_same_size,88,integrated_gradients,435,0.7193633595482958,0.7146140350877191,0.5467719298245612,0.958
random_same_size,88,gradient_shap,435,0.7981659003831416,0.7971666666666664,0.6033333333333332,0.9614999999999998
random_same_size,89,integrated_gradients,435,0.6667463198225447,0.6533070175438594,0.5241403508771929,0.9569999999999999
random_same_size,89,gradient_shap,435,0.7468053639846741,0.7431666666666665,0.5881666666666666,0.9551666666666665
random_same_size,90,integrated_gradients,435,0.7268755797539825,0.7202280701754384,0.5767543859649121,0.969
random_same_size,90,gradient_shap,435,0.8190459770114941,0.8198333333333331,0.6889999999999997,0.9706666666666665
random_same_size,91,integrated_gradients,435,0.6648773341399474,0.6570877192982455,0.46474561403508763,0.9466403508771926
random_same_size,91,gradient_shap,435,0.6930961685823753,0.6828333333333331,0.5306666666666665,0.9371666666666666
random_same_size,92,integrated_gradients,435,0.7350846188747729,0.7297280701754384,0.5936052631578945,0.9641578947368419
random_same_size,92,gradient_shap,435,0.7849072796934863,0.7831666666666666,0.6579999999999998,0.9696666666666666
random_same_size,93,integrated_gradients,435,0.7198916918733614,0.7170877192982453,0.5579824561403508,0.9543333333333331
random_same_size,93,gradient_shap,435,0.7742329501915708,0.7719999999999998,0.6768333333333332,0.9508333333333333
random_same_size,94,integrated_gradients,435,0.6774503125630167,0.666157894736842,0.48163157894736836,0.9541578947368419
random_same_size,94,gradient_shap,435,0.7368455938697316,0.7298333333333331,0.5791666666666666,0.9564999999999998
random_same_size,95,integrated_gradients,435,0.6930313571284531,0.6885877192982455,0.5215526315789473,0.967833333333333
random_same_size,95,gradient_shap,435,0.806450957854406,0.8039999999999998,0.6828333333333331,0.9734999999999998
random_same_size,96,integrated_gradients,435,0.7407313571284531,0.7301140350877191,0.5851929824561403,0.962833333333333
random_same_size,96,gradient_shap,435,0.8266482758620688,0.8233333333333331,0.7466666666666665,0.9658333333333331
random_same_size,97,integrated_gradients,435,0.7282283524904214,0.7246666666666666,0.5371666666666666,0.9648333333333331
random_same_size,97,gradient_shap,435,0.7907199233716474,0.788833333333333,0.6091666666666665,0.9626666666666666
random_same_size,98,integrated_gradients,435,0.7295952208106472,0.7191315789473682,0.5811666666666665,0.9688333333333332
random_same_size,98,gradient_shap,435,0.8085490421455936,0.8063333333333331,0.6878333333333332,0.9606666666666664
random_same_size,99,integrated_gradients,435,0.6465958257713248,0.640328947368421,0.44432456140350873,0.9623903508771928
random_same_size,99,gradient_shap,435,0.7533563218390803,0.7491666666666664,0.6086666666666665,0.9651666666666663
random_same_size,100,integrated_gradients,435,0.539775720911474,0.5187719298245613,0.32561403508771924,0.9391666666666665
random_same_size,100,gradient_shap,435,0.6130478927203062,0.5996666666666666,0.42399999999999993,0.9356666666666664
