method,feature_space,value_view,model_a,model_b,spearman,kendall,top1_agreement,top3_jaccard,sign_agreement,cosine_similarity
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_22_init_83_order_1001,0.8139583333333331,0.7285238095238095,0.6983333333333334,0.8236666666666667,1.0,0.968365368825169
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_23_init_83_order_2003,0.8463333333333332,0.7673333333333333,0.7316666666666667,0.8606666666666666,1.0,0.9744952644715564
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_24_init_83_order_3007,0.799458333333333,0.7135238095238094,0.695,0.8113333333333332,1.0,0.9680709376841828
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_25_init_97_order_1001,0.7941249999999999,0.7005238095238094,0.65,0.8096666666666666,1.0,0.9638254385482635
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_26_init_97_order_2003,0.8037916666666665,0.7101904761904761,0.6466666666666666,0.811,1.0,0.9618492097172323
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_27_init_97_order_3007,0.7999583333333332,0.7078571428571429,0.665,0.7986666666666667,1.0,0.9656868276521319
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_28_init_109_order_1001,0.8214166666666665,0.7300476190476191,0.68,0.8265,1.0,0.9660060087536937
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_29_init_109_order_2003,0.8329166666666665,0.7450476190476191,0.6833333333333333,0.8331666666666666,1.0,0.9700469716327622
integrated_gradients,proxy_concept_v_only,absolute,run_14_init_53_order_2003,run_30_init_109_order_3007,0.8649166666666663,0.788047619047619,0.765,0.8466666666666667,1.0,0.9787432013630885
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_16_init_67_order_1001,0.8747916666666665,0.8038571428571428,0.7383333333333333,0.9006666666666666,1.0,0.9787456271401247
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_17_init_67_order_2003,0.8297916666666665,0.7458571428571428,0.735,0.8321666666666666,1.0,0.9738201777657275
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_18_init_67_order_3007,0.8099583333333332,0.7305238095238095,0.6933333333333334,0.8496666666666667,1.0,0.9662826874845006
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_19_init_79_order_1001,0.7840833333333332,0.692047619047619,0.6616666666666666,0.83,1.0,0.9639995983631684
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_20_init_79_order_2003,0.7865833333333331,0.6923809523809524,0.6733333333333333,0.8260000000000001,1.0,0.9651560608412025
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_21_init_79_order_3007,0.7832499999999999,0.6897142857142857,0.6783333333333333,0.825,1.0,0.9658264113949696
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_22_init_83_order_1001,0.8232916666666665,0.7358571428571428,0.7066666666666667,0.8501666666666666,1.0,0.9717421747184196
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_23_init_83_order_2003,0.7744999999999997,0.6773333333333333,0.675,0.7863333333333333,1.0,0.9612562763072556
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_24_init_83_order_3007,0.7996249999999998,0.7101904761904761,0.7083333333333334,0.8188333333333333,1.0,0.9691106460801359
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_25_init_97_order_1001,0.7822916666666665,0.6898571428571428,0.6566666666666666,0.806,1.0,0.9653270035231923
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_26_init_97_order_2003,0.8022916666666665,0.7108571428571429,0.6583333333333333,0.8208333333333333,1.0,0.9642572048391381
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_27_init_97_order_3007,0.7999583333333332,0.7078571428571429,0.685,0.8151666666666667,1.0,0.9689629843102083
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_28_init_109_order_1001,0.8459166666666664,0.7633809523809524,0.71,0.8743333333333332,1.0,0.9727993581833537
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_29_init_109_order_2003,0.8499166666666664,0.7710476190476191,0.7116666666666667,0.8734999999999998,1.0,0.9754395933657406
integrated_gradients,proxy_concept_v_only,absolute,run_15_init_53_order_3007,run_30_init_109_order_3007,0.8795833333333332,0.808047619047619,0.7583333333333333,0.8903333333333334,1.0,0.981957632995083
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_17_init_67_order_2003,0.8899999999999998,0.8236666666666667,0.87,0.8636666666666667,1.0,0.987433495038687
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_18_init_67_order_3007,0.8969999999999997,0.8403333333333334,0.8483333333333334,0.8841666666666667,1.0,0.9889185400600197
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_19_init_79_order_1001,0.7919583333333332,0.6971904761904761,0.6333333333333333,0.8215,1.0,0.9614952121393457
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_20_init_79_order_2003,0.7986249999999998,0.7035238095238096,0.6516666666666666,0.8236666666666668,1.0,0.9630717902303305
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_21_init_79_order_3007,0.7974583333333332,0.7048571428571428,0.67,0.8211666666666666,1.0,0.9651676440852932
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_22_init_83_order_1001,0.8401666666666664,0.7596666666666666,0.7666666666666667,0.8498333333333333,1.0,0.9768401562421953
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_23_init_83_order_2003,0.8091249999999999,0.720190476190476,0.7733333333333333,0.7925,1.0,0.9718566183321569
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_24_init_83_order_3007,0.8206666666666664,0.7366666666666667,0.7866666666666666,0.8215,1.0,0.9760284644970337
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_25_init_97_order_1001,0.8101666666666665,0.7296666666666666,0.7416666666666667,0.8248333333333333,1.0,0.9727910708794393
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_26_init_97_order_2003,0.841333333333333,0.7613333333333333,0.765,0.8414999999999999,1.0,0.9758014430584048
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_27_init_97_order_3007,0.8233333333333331,0.7403333333333333,0.7433333333333333,0.8248333333333334,1.0,0.9731117131778508
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_28_init_109_order_1001,0.885625,0.8118571428571428,0.765,0.8803333333333334,1.0,0.9792513221287457
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_29_init_109_order_2003,0.8784583333333332,0.8021904761904761,0.7533333333333333,0.8786666666666667,1.0,0.9780338266894154
integrated_gradients,proxy_concept_v_only,absolute,run_16_init_67_order_1001,run_30_init_109_order_3007,0.8892916666666664,0.8185238095238095,0.755,0.895,1.0,0.979796680281555
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_18_init_67_order_3007,0.8379999999999999,0.7583333333333333,0.7766666666666666,0.8371666666666667,1.0,0.9775901383529532
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_19_init_79_order_1001,0.7156249999999998,0.6105238095238095,0.6116666666666667,0.7501666666666668,1.0,0.9494967335368115
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_20_init_79_order_2003,0.7247916666666665,0.6188571428571429,0.62,0.7478333333333335,1.0,0.9510663399741721
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_21_init_79_order_3007,0.7362916666666665,0.6321904761904762,0.635,0.761,1.0,0.9558506467781019
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_22_init_83_order_1001,0.8093333333333331,0.7243333333333334,0.7383333333333333,0.8223333333333332,1.0,0.9712486928970339
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_23_init_83_order_2003,0.8587916666666664,0.7835238095238095,0.7916666666666666,0.8578333333333334,1.0,0.980714635820223
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_24_init_83_order_3007,0.8023333333333331,0.7166666666666667,0.7533333333333333,0.8061666666666667,1.0,0.9720677503682337
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_25_init_97_order_1001,0.8103333333333331,0.7236666666666667,0.7366666666666667,0.8191666666666667,1.0,0.9702100371363622
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_26_init_97_order_2003,0.818,0.7286666666666666,0.7266666666666667,0.8135,1.0,0.9698987831329134
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_27_init_97_order_3007,0.8069999999999998,0.7183333333333334,0.73,0.7976666666666667,1.0,0.9694508989795274
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_28_init_109_order_1001,0.8337916666666665,0.7451904761904762,0.7216666666666667,0.819,1.0,0.9692177872119965
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_29_init_109_order_2003,0.8349583333333331,0.7488571428571428,0.7216666666666667,0.8261666666666666,1.0,0.9710549860940948
integrated_gradients,proxy_concept_v_only,absolute,run_17_init_67_order_2003,run_30_init_109_order_3007,0.8556249999999999,0.7738571428571428,0.7616666666666667,0.8398333333333333,1.0,0.9754654749063673
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_19_init_79_order_1001,0.7502916666666665,0.6598571428571428,0.6433333333333333,0.7906666666666666,1.0,0.9568928229638421
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_20_init_79_order_2003,0.7506249999999999,0.6588571428571428,0.6466666666666666,0.791,1.0,0.9565481520352349
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_21_init_79_order_3007,0.7674583333333331,0.6788571428571428,0.66,0.7988333333333334,1.0,0.962479009315297
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_22_init_83_order_1001,0.8351666666666665,0.755,0.7666666666666667,0.8485,1.0,0.9764550987549615
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_23_init_83_order_2003,0.8054583333333332,0.7181904761904762,0.7616666666666667,0.8081666666666666,1.0,0.9711896645748248
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_24_init_83_order_3007,0.8308333333333331,0.7546666666666666,0.7783333333333333,0.8403333333333334,1.0,0.9776352574892286
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_25_init_97_order_1001,0.7976666666666665,0.7163333333333333,0.7316666666666667,0.8105,1.0,0.9708912193768148
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_26_init_97_order_2003,0.8043333333333332,0.722,0.7283333333333334,0.8095000000000001,1.0,0.9703846053872663
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_27_init_97_order_3007,0.7811666666666665,0.6963333333333332,0.7233333333333334,0.7948333333333333,1.0,0.9669283398182771
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_28_init_109_order_1001,0.8241249999999999,0.7365238095238095,0.6983333333333334,0.8211666666666666,1.0,0.968962964040796
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_29_init_109_order_2003,0.8119583333333331,0.7261904761904762,0.675,0.8265,1.0,0.9653923671623151
integrated_gradients,proxy_concept_v_only,absolute,run_18_init_67_order_3007,run_30_init_109_order_3007,0.8099583333333332,0.7258571428571428,0.6933333333333334,0.8356666666666667,1.0,0.9645924424936648
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_20_init_79_order_2003,0.9364999999999998,0.8913333333333333,0.86,0.94,1.0,0.994612147911425
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_21_init_79_order_3007,0.941333333333333,0.8979999999999999,0.905,0.94,1.0,0.9952898441854093
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_22_init_83_order_1001,0.7656249999999998,0.6731904761904762,0.6833333333333333,0.7908333333333334,1.0,0.9643909385530343
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_23_init_83_order_2003,0.6832499999999998,0.5823809523809524,0.5766666666666667,0.7243333333333333,1.0,0.9440043306522921
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_24_init_83_order_3007,0.7176249999999998,0.6235238095238095,0.645,0.7531666666666668,1.0,0.9569256523285391
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_25_init_97_order_1001,0.7439583333333333,0.6498571428571428,0.6133333333333333,0.7776666666666667,1.0,0.9589384162615822
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_26_init_97_order_2003,0.7742916666666666,0.6781904761904762,0.6233333333333333,0.8071666666666667,1.0,0.960531907106763
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_27_init_97_order_3007,0.7722916666666665,0.6798571428571428,0.665,0.7983333333333333,1.0,0.962873587124827
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_28_init_109_order_1001,0.8021666666666664,0.7116666666666667,0.695,0.8241666666666667,1.0,0.969098404318136
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_29_init_109_order_2003,0.7893333333333332,0.7,0.6766666666666666,0.8135,1.0,0.965336194695343
integrated_gradients,proxy_concept_v_only,absolute,run_19_init_79_order_1001,run_30_init_109_order_3007,0.7968333333333332,0.7076666666666667,0.6783333333333333,0.8213333333333334,1.0,0.9623464964626453
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_21_init_79_order_3007,0.9244999999999999,0.8716666666666667,0.8566666666666667,0.9291666666666667,1.0,0.9937000118163136
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_22_init_83_order_1001,0.7621249999999997,0.6675238095238095,0.675,0.7881666666666667,1.0,0.9639095348751887
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_23_init_83_order_2003,0.6790833333333333,0.5733809523809524,0.5783333333333334,0.7198333333333333,1.0,0.942869334373199
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_24_init_83_order_3007,0.7191249999999999,0.6218571428571429,0.6416666666666667,0.7526666666666667,1.0,0.9566212953669151
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_25_init_97_order_1001,0.7382916666666666,0.6435238095238094,0.61,0.7826666666666667,1.0,0.9572072645139539
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_26_init_97_order_2003,0.7692916666666666,0.6738571428571428,0.63,0.8113333333333332,1.0,0.9597466860153804
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_27_init_97_order_3007,0.7596249999999998,0.6655238095238095,0.655,0.7921666666666667,1.0,0.9609255777766108
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_28_init_109_order_1001,0.8088333333333331,0.7173333333333333,0.72,0.8260000000000001,1.0,0.9692197695855566
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_29_init_109_order_2003,0.7944999999999998,0.7043333333333334,0.7,0.8153333333333334,1.0,0.9664632926334127
integrated_gradients,proxy_concept_v_only,absolute,run_20_init_79_order_2003,run_30_init_109_order_3007,0.7958333333333332,0.7026666666666667,0.6716666666666666,0.8151666666666667,1.0,0.9624599677175261
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_22_init_83_order_1001,0.7829583333333331,0.6915238095238095,0.7083333333333334,0.7978333333333333,1.0,0.9702512930224381
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_23_init_83_order_2003,0.7154166666666665,0.6127142857142857,0.615,0.7448333333333333,1.0,0.9536719598145272
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_24_init_83_order_3007,0.7407916666666665,0.6465238095238095,0.6766666666666666,0.7645000000000001,1.0,0.9643886147643673
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_25_init_97_order_1001,0.7571249999999998,0.6648571428571428,0.64,0.7896666666666666,1.0,0.9641426964014662
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_26_init_97_order_2003,0.7836249999999997,0.6931904761904761,0.6516666666666666,0.8148333333333333,1.0,0.9651412840898463
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_27_init_97_order_3007,0.7852916666666666,0.6941904761904762,0.675,0.8045000000000001,1.0,0.9668324655869338
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_28_init_109_order_1001,0.8026666666666664,0.712,0.7116666666666667,0.8204999999999999,1.0,0.9709990561016785
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_29_init_109_order_2003,0.788833333333333,0.6996666666666665,0.6866666666666666,0.8078333333333334,1.0,0.9672477308014668
integrated_gradients,proxy_concept_v_only,absolute,run_21_init_79_order_3007,run_30_init_109_order_3007,0.7981666666666666,0.706,0.6866666666666666,0.8156666666666667,1.0,0.965032706048492
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_23_init_83_order_2003,0.8594583333333332,0.7821904761904761,0.8083333333333333,0.8406666666666667,1.0,0.9824713581826992
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_24_init_83_order_3007,0.9438333333333331,0.9033333333333333,0.9133333333333333,0.9283333333333333,1.0,0.9957690482209466
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_25_init_97_order_1001,0.8228333333333331,0.7416666666666667,0.715,0.8343333333333334,1.0,0.9712624169311512
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_26_init_97_order_2003,0.816333333333333,0.7333333333333333,0.7116666666666667,0.8276666666666667,1.0,0.9698643426722875
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_27_init_97_order_3007,0.8244999999999999,0.7423333333333333,0.74,0.8298333333333333,1.0,0.9714393202940397
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_28_init_109_order_1001,0.8127916666666665,0.7225238095238095,0.7,0.8316666666666667,1.0,0.9697282585350677
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_29_init_109_order_2003,0.8137916666666665,0.7268571428571429,0.7016666666666667,0.8345,1.0,0.9681946954400589
integrated_gradients,proxy_concept_v_only,absolute,run_22_init_83_order_1001,run_30_init_109_order_3007,0.8272916666666664,0.7438571428571428,0.7266666666666667,0.8546666666666666,1.0,0.9702033452082253
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_24_init_83_order_3007,0.8789583333333332,0.8065238095238095,0.84,0.8581666666666666,1.0,0.9855936628222711
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_25_init_97_order_1001,0.8204583333333331,0.7348571428571429,0.72,0.8141666666666667,1.0,0.9684153811776856
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_26_init_97_order_2003,0.8189583333333331,0.7318571428571429,0.7116666666666667,0.8085,1.0,0.9680819000330291
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_27_init_97_order_3007,0.8154583333333331,0.7261904761904762,0.7033333333333334,0.802,1.0,0.9669392913917936
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_28_init_109_order_1001,0.7805833333333332,0.6843809523809523,0.6516666666666666,0.7815,1.0,0.9604016541826388
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_29_init_109_order_2003,0.7827499999999997,0.6907142857142857,0.6433333333333333,0.7889999999999999,1.0,0.9592595005981408
integrated_gradients,proxy_concept_v_only,absolute,run_23_init_83_order_2003,run_30_init_109_order_3007,0.7895833333333332,0.695047619047619,0.675,0.7953333333333333,1.0,0.9616019323112354
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_25_init_97_order_1001,0.8238333333333333,0.744,0.7416666666666667,0.8233333333333334,1.0,0.9733068016058656
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_26_init_97_order_2003,0.8106666666666664,0.7303333333333332,0.73,0.8155,1.0,0.9713432752426608
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_27_init_97_order_3007,0.8101666666666665,0.7273333333333333,0.74,0.8153333333333334,1.0,0.9708717913550193
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_28_init_109_order_1001,0.7896249999999998,0.6968571428571428,0.6916666666666667,0.8008333333333333,1.0,0.9670049801360698
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_29_init_109_order_2003,0.7896249999999998,0.6971904761904761,0.69,0.805,1.0,0.9650263634459234
integrated_gradients,proxy_concept_v_only,absolute,run_24_init_83_order_3007,run_30_init_109_order_3007,0.7954583333333332,0.7055238095238094,0.7066666666666667,0.8196666666666665,1.0,0.9660548554174336
integrated_gradients,proxy_concept_v_only,absolute,run_25_init_97_order_1001,run_26_init_97_order_2003,0.9273333333333331,0.8793333333333334,0.8883333333333333,0.9116666666666666,1.0,0.9941637183278547
integrated_gradients,proxy_concept_v_only,absolute,run_25_init_97_order_1001,run_27_init_97_order_3007,0.9301666666666665,0.885,0.8916666666666667,0.917,1.0,0.9937850193862945
integrated_gradients,proxy_concept_v_only,absolute,run_25_init_97_order_1001,run_28_init_109_order_1001,0.8044583333333332,0.7225238095238095,0.715,0.82,1.0,0.9727418230692446
integrated_gradients,proxy_concept_v_only,absolute,run_25_init_97_order_1001,run_29_init_109_order_2003,0.7994583333333333,0.7168571428571427,0.685,0.8181666666666666,1.0,0.9702176315202617
integrated_gradients,proxy_concept_v_only,absolute,run_25_init_97_order_1001,run_30_init_109_order_3007,0.7967916666666666,0.7098571428571429,0.695,0.8193333333333334,1.0,0.9671354295559637
integrated_gradients,proxy_concept_v_only,absolute,run_26_init_97_order_2003,run_27_init_97_order_3007,0.9366666666666664,0.8886666666666667,0.88,0.9186666666666667,1.0,0.9943084576325467
integrated_gradients,proxy_concept_v_only,absolute,run_26_init_97_order_2003,run_28_init_109_order_1001,0.8556249999999996,0.7821904761904761,0.765,0.8551666666666665,1.0,0.9778629286019778
integrated_gradients,proxy_concept_v_only,absolute,run_26_init_97_order_2003,run_29_init_109_order_2003,0.8461249999999997,0.7691904761904762,0.7283333333333334,0.8566666666666667,1.0,0.9745585567025531
integrated_gradients,proxy_concept_v_only,absolute,run_26_init_97_order_2003,run_30_init_109_order_3007,0.8279583333333331,0.7441904761904762,0.6983333333333334,0.8526666666666667,1.0,0.969414448491514
integrated_gradients,proxy_concept_v_only,absolute,run_27_init_97_order_3007,run_28_init_109_order_1001,0.8309583333333332,0.7538571428571428,0.755,0.8306666666666667,1.0,0.9758541521338521
integrated_gradients,proxy_concept_v_only,absolute,run_27_init_97_order_3007,run_29_init_109_order_2003,0.8241249999999998,0.7468571428571428,0.7266666666666667,0.8304999999999999,1.0,0.974013136012724
integrated_gradients,proxy_concept_v_only,absolute,run_27_init_97_order_3007,run_30_init_109_order_3007,0.8262916666666664,0.7458571428571429,0.7266666666666667,0.8323333333333333,1.0,0.9726715102949788
integrated_gradients,proxy_concept_v_only,absolute,run_28_init_109_order_1001,run_29_init_109_order_2003,0.9606666666666664,0.93,0.9216666666666666,0.9603333333333334,1.0,0.9957883078155593
integrated_gradients,proxy_concept_v_only,absolute,run_28_init_109_order_1001,run_30_init_109_order_3007,0.9178333333333331,0.859,0.8216666666666667,0.9236666666666667,1.0,0.9881414212985606
integrated_gradients,proxy_concept_v_only,absolute,run_29_init_109_order_2003,run_30_init_109_order_3007,0.9266666666666665,0.8726666666666665,0.8433333333333334,0.9291666666666667,1.0,0.9912168336223706
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_02_init_11_order_2003,0.9048333333333332,0.8476666666666667,0.8133333333333334,0.8093333333333333,0.9353333333333332,0.9581604754497818
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_03_init_11_order_3007,0.8508333333333331,0.7686666666666665,0.735,0.7161666666666666,0.902,0.9140500715786299
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_04_init_23_order_1001,0.49399999999999994,0.4096666666666667,0.49166666666666664,0.5346666666666667,0.7196666666666666,0.5928609441320227
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_05_init_23_order_2003,0.4723333333333332,0.3853333333333333,0.43833333333333335,0.5355,0.7110000000000001,0.5663641562717362
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_06_init_23_order_3007,0.5151666666666667,0.43333333333333335,0.49,0.547,0.7279999999999999,0.6047718650391392
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_07_init_37_order_1001,0.45349999999999985,0.36866666666666664,0.47,0.5283333333333333,0.6986666666666665,0.5332957861580129
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_08_init_37_order_2003,0.4471666666666666,0.3656666666666667,0.4666666666666667,0.5156666666666666,0.697,0.53525222814425
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_09_init_37_order_3007,0.4124999999999999,0.33866666666666667,0.4533333333333333,0.5111666666666668,0.6866666666666666,0.49855553020125304
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_10_init_41_order_1001,0.4731666666666665,0.3933333333333333,0.44,0.5465,0.708,0.5135003196998112
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_11_init_41_order_2003,0.4531666666666666,0.38166666666666665,0.4533333333333333,0.5288333333333334,0.694,0.5130738755624281
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_12_init_41_order_3007,0.4569999999999999,0.38399999999999995,0.4533333333333333,0.5261666666666668,0.704,0.5185783262552935
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_13_init_53_order_1001,0.46416666666666656,0.3776666666666667,0.43333333333333335,0.5183333333333333,0.7113333333333333,0.5539390317157462
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_14_init_53_order_2003,0.46349999999999986,0.37166666666666665,0.4266666666666667,0.5076666666666667,0.7036666666666667,0.546090872774336
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_15_init_53_order_3007,0.49566666666666664,0.4043333333333334,0.5183333333333333,0.5166666666666667,0.7103333333333333,0.5857151986630333
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_16_init_67_order_1001,0.49383333333333324,0.403,0.5,0.5295000000000001,0.7243333333333333,0.5783547905285867
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_17_init_67_order_2003,0.4971666666666665,0.4083333333333333,0.44666666666666666,0.5025000000000001,0.7296666666666666,0.581774088986914
integrated_gradients,proxy_concept_vmd,signed,run_01_init_11_order_1001,run_18_init_67_order_3007,0.44566666666666666,0.3616666666666667,0.445,0.5283333333333333,0.703,0.5236607291512632
