model_arm,run_id,init_seed,data_order_seed,channels,best_epoch,epochs_completed,best_validation_AUPRC,selected_calibrator,parameter_sha256,checkpoint_sha256,max_decomposition_error,elapsed_seconds,evaluation_scope,test_used_for_selection,test_read_after_training_and_calibration_selection
PlainTransformer,run_22_init_83_order_1001,83,1001,V+M+D,11,19,0.5948073134602345,platt,e6ca0f412be0ad437d43360b7ecc2a90a49c2258055dd3107112a51f0c8916b5,91f8ca89b1ed5c9110a6a59a8c6fc18890eb739cd3e521b788f4648d804ccc92,0.0,6.697224427000037,final_all_frozen_splits,False,True
PlainTransformer,run_23_init_83_order_2003,83,2003,V+M+D,6,14,0.5872080882311962,platt,d1836db941c34a5e655222183ee4da94959683801ffcf7a56c809807cfc8cbdd,ee572fcf4de75c47bc21e318eb9260ab16b16dfb723c06bea9eb47e639914679,0.0,4.9301732599997194,final_all_frozen_splits,False,True
PlainTransformer,run_24_init_83_order_3007,83,3007,V+M+D,12,20,0.5958204981734139,platt,e958fa7fc48a0c20ee7c1a2ca37c620a7f9ba48f781431f96ea9bcadf413a1c4,caa5a00c51102ec1a4f661c40ec70f69dff660cbe2e903f146a7b1ae8999cc3f,0.0,6.9946175219993165,final_all_frozen_splits,False,True
PlainTransformer,run_25_init_97_order_1001,97,1001,V+M+D,19,27,0.5813191911027212,platt,cca82e40ac177fb4ab7c98dc4da270e12e6e647ae23dcbecaeac3a483ee96565,8fccb78d36be7d7b8237cb0c3a40c1e6bac1cc49633d2d21d7db0750c84ac297,0.0,9.349351811000815,final_all_frozen_splits,False,True
PlainTransformer,run_26_init_97_order_2003,97,2003,V+M+D,16,24,0.5729811783324762,platt,532349636d56bba2196109df95fbbbb38c193bb3dd81f93efaa0d17f79daaede,d67756aafeceb7e9f2a9d29cdcd3c2c0582acb5515a607471ec5e541ab58a832,0.0,8.281662954001149,final_all_frozen_splits,False,True
PlainTransformer,run_27_init_97_order_3007,97,3007,V+M+D,15,23,0.5757531863583258,platt,8b72a8f0b7c4de35a6e770f98db9231037b808765641f700ea4f267ca8b8f530,375fe53c75313b062cfb56fd88547080752517695f2294df4a200003e4430123,0.0,8.201007816000129,final_all_frozen_splits,False,True
PlainTransformer,run_28_init_109_order_1001,109,1001,V+M+D,19,27,0.5531044479722403,platt,455a4d06ce7c2def514003cd7fd3ac1cd9cedd656471e89ef325681bcf00f2d2,bfd824db4ac57caa3720695d630e3e67fe6f1e4031da963dc01dc047ba51eb8d,0.0,9.387944608999533,final_all_frozen_splits,False,True
PlainTransformer,run_29_init_109_order_2003,109,2003,V+M+D,19,27,0.5623134533455546,platt,c55038538b44f50f6f5b2a3a07960831cf34f7c7ceee58f2f844ff342694945d,fd0cf065293b2192cfc59f3bd4d9e519a08ef1cdcf2e18801d67d1d4189795fa,0.0,9.35444260300028,final_all_frozen_splits,False,True
PlainTransformer,run_30_init_109_order_3007,109,3007,V+M+D,13,21,0.5809724670297095,platt,9d4b92cd9c0a120c3568658bfe4ed0b247c59899d7e08033e0b6fa915b180831,1414c73ca6c5fff82e39334a14f6cbd997f263a50e9c9413adb5bd2ac3ed5fda,0.0,7.474944050998602,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_01_init_11_order_1001,11,1001,V+M+D,37,45,0.5218475450098332,platt,e51026560e6aaf7a69e7fffe417a15a5591c1a854cff893b30a7dbf9354d8f79,c93839c7707fb22f502b6b3d21a3e6a6456eb689a306d8291b717139ef49005b,0.0,31.305057641999156,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_02_init_11_order_2003,11,2003,V+M+D,9,17,0.5115176491406022,platt,7f2b98d844ec315e4e30d2cafb42065a5116b600557ee79aed5bf9fedf1608e6,10d797376c3765b3e3c0943d6ddcb015a7cd36f3ad33e89e8bf3c69ba759075e,0.0,16.552650016999905,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_03_init_11_order_3007,11,3007,V+M+D,15,23,0.5062780425368397,platt,717a898fb7ea8ca7c269c44b58c76c79cfe5f3b3f0c9c5c02686221435239cce,ad3af54969f74fdbef24f31dbecd5a086264cd732a552b35eb1df7506e2159c3,0.0,16.30784313100048,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_04_init_23_order_1001,23,1001,V+M+D,21,29,0.5383386599929819,platt,a8c67fec156839dd8299b04eae6ea177251d9083749a5fabdd412a6afd544068,6e48cea9ed7e6113e7d21fad52bfc4dd8e92c92b7972bf7facf5efeaafe41162,0.0,19.44798341599926,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_05_init_23_order_2003,23,2003,V+M+D,20,28,0.5332639110875317,platt,2db9b3144fcd4efb90f926c703c018158d2ca466f06ce9ca053e42cca2698bc1,07c3ff1dd7c16f6cc84ffcd23a502ce7f07a0f4001eb9c53d01c62e518491912,0.0,18.2365891010013,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_06_init_23_order_3007,23,3007,V+M+D,25,33,0.5486724583058915,platt,59544e4d739ff945202e481950f333eed9f314a3ea94e205ce3294613041a1c7,ebb904005ce9146000ef58483f2a6c77e847a4f26558ef36aa4ffecad4f8aa29,0.0,21.233099640001456,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_07_init_37_order_1001,37,1001,V+M+D,6,14,0.49726538533129283,platt,a59ca0a7362620da43ddae53c5c0e2e530cbdee59414537f8c6be8ef3781742a,9e77ce48b0ed91b3b2ad0a1b962d562172eda57f1be5840d341c32a2c1209ebe,0.0,9.253002553999977,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_08_init_37_order_2003,37,2003,V+M+D,6,14,0.4889324536654185,platt,5f9955fe16ac2fe63820847e82d88e8f93aab6f4e1539b9c763df2e96c5b16a8,88b629b811cbf7cd6a717ebc3bc1c9c942e04e1c361861135e23bcde7092f4d9,0.0,9.447625829998287,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_09_init_37_order_3007,37,3007,V+M+D,6,14,0.49612552571302865,platt,efbdaee027a9cf1bc0d90ae6b5fc18727267cc82cc92281848ffa9247a060bfe,1871c1c5edbfcc1ebcf0c5703474d2c2ec19706510fc240b0339e8290b2fe75c,0.0,9.234977441999945,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_10_init_41_order_1001,41,1001,V+M+D,43,50,0.5361551021537068,platt,d45f10ae80b99daa2d08118c6107c0d95fbd62eed061a431b73b777adc0ef2c9,4d28afcfa12c2c462abb8eba5169e7b81d4a8a0310f4094958de1370cf427ae1,0.0,31.87263261699991,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_11_init_41_order_2003,41,2003,V+M+D,13,21,0.49192495179881623,platt,2b4297979ff1407b41f7ca95f3325dede4205f3d20c58ea38a89b15a26f2ed98,7da4b31457130bbe57ec8d7d517f80586c03fa7bb83c90cd0dae01ef2c8002e1,0.0,13.625074084000516,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_12_init_41_order_3007,41,3007,V+M+D,11,19,0.48635440922667283,platt,853313bdebcdbf5e74561c0edb342fdcb0c0f4b80bd5274ced6e0cd02c889d5c,5e36f59568b443aecdda1fabc0cdf0502925df307f4c806a4db067fe780ff285,0.0,12.420683331998589,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_13_init_53_order_1001,53,1001,V+M+D,25,33,0.5199256567916637,platt,d1906ea7fee5149cdeb3bfa24e1261d72850f695908ef978f48f8b52a92db3fb,9846f3aed0facf8b612812790ceb6727028ddbf9944e14c1049b70af133bff1f,0.0,20.803417619998072,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_14_init_53_order_2003,53,2003,V+M+D,19,27,0.4972533744479169,platt,aeba791940f1e987a3df49b61967c78c8226a511c8f38f5e140361a37ddfd587,d5ac97034f13df14bfdf087567cbdaca191867d0e0ab2efd369c665b9c41bb56,0.0,17.201152925001225,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_15_init_53_order_3007,53,3007,V+M+D,30,38,0.5028186859028457,platt,66fc3e1cccb32bebac3e8051adcd0c117e21fc9c06e2e9f649f11b725e223646,babf4f55e380f9526197a46cc9bef4d1fb43ae022446a91c6ee395ddd22305f8,0.0,23.76775364900095,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_16_init_67_order_1001,67,1001,V+M+D,8,16,0.4283114694284423,platt,6ca04607fabde73209a95c6f8511ffd304ee539f29ad948cc46b734946a449a7,0b489bc0e8ac0b5ac937393ce3959adeab1b39619872b7bec8c64ab02c8deffb,0.0,10.610413744998368,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_17_init_67_order_2003,67,2003,V+M+D,5,13,0.4301620488540163,temperature,9fcaa7f2c8a7ab1eac948c6fca9e940837f9ba6556fdbfa5d49aec624fe9f211,a561c7fdb8ff187cea402b166c0166a93b2cc80343681da6f83121931beb6b9c,0.0,8.560313981000945,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_18_init_67_order_3007,67,3007,V+M+D,6,14,0.4506282660628287,platt,b5a815a6682f6fbcb6b07e427cac19f2e16a0642e2f50232763f5c919ce7d7b9,96a9d894700e7c6d45ecae4991ea6e0e8d86950733ae7c63bd7745fc7e39d6ff,0.0,9.403956756999833,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_19_init_79_order_1001,79,1001,V+M+D,4,12,0.4427873173386432,platt,b348d050614ce3d6758d2d25d045bcbc5359f741a57e486f7264dd6b7b9ea006,6cbeec732d0ffb4a202fabf913f9ea591203e280544c3af9e620070c681bfe7b,0.0,7.912946075000946,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_20_init_79_order_2003,79,2003,V+M+D,14,22,0.45719602699615336,platt,56315c7173dfd6e0c16869be24d02891cb6b36c12d580ac1e945b3d19b7c535b,09d74b7cae0f22a2c0b3b8540fcb3bb8752e74d2fd46e961391993c631ef7d20,0.0,18.23906896599874,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_21_init_79_order_3007,79,3007,V+M+D,15,23,0.46209496691088814,platt,9bdc1f99ef22eb5cac42be3889c6804db57a79801e07dd8ee435a591f574b94d,ef7d1f38dbc48723676b9e6c439f72022c3f5be9f8400d9156df1fbc8c55f92b,0.0,17.802669634002086,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_22_init_83_order_1001,83,1001,V+M+D,16,24,0.46667865516776547,platt,9316625129e0792a4be8696c838506330877ffbfdaccf9ede20b67fe8f76f22c,febfa320747e3ecc1f58d9687beb527ae6716675c0f3ed96f89f802c6cb3510f,0.0,15.673998559999745,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_23_init_83_order_2003,83,2003,V+M+D,28,36,0.46190886231445966,platt,f3d09adcc3706f5e3c2e28e3a40fb42147aa6e938e5ed97e023cdb55a859b96a,e19e535c3bc149422c9b5e90929d4cfd24661adea61818e53eabeacc07309d4f,0.0,23.301982920998853,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_24_init_83_order_3007,83,3007,V+M+D,19,27,0.4658911187777435,platt,c068e05dd4055274a8b828abf551a503327f740c0f8594bd82b1416b72e7ec64,10b39853a2cfb41b3194e47cbdc4750b289902081d4a5d5a1f8892750c6f2192,0.0,17.41614588399898,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_25_init_97_order_1001,97,1001,V+M+D,26,34,0.49263359292887365,platt,b5fc63d42a99027ae8e7f19eefb3d79f3cdfdd34810a06451f857aa9290834b1,a0cad7efb72d26ce085070f27f4bbdf61edb96cf229ccb82e88630d9cdebbd67,0.0,22.103538038001716,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_26_init_97_order_2003,97,2003,V+M+D,16,24,0.49382757636622865,platt,dc5a0052d66eede46fdee40a1940407e7dbfd61ca5a7e03563f05b5223c05002,fa2f4df1207e40f0989bfaa808bf008cd5a0e368d45d3034ebfab1bc810e0492,0.0,16.053931024998747,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_27_init_97_order_3007,97,3007,V+M+D,15,23,0.4889457965617824,platt,9a708a32cc7f598ec232a236240b8fa4810aceaef5930c87b4f78b319f9035d6,8ec15d7b90cae3d01bb76d8609515142ae7e69e3c1f1564cc48ee00311c62276,0.0,14.997712596999918,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_28_init_109_order_1001,109,1001,V+M+D,5,13,0.45364334585186494,platt,9e34f23832d0f476b38999d06c9c56853568538d027ea498add943340be01e8d,d28e77c97b1ed85fc94bdeb1f82a6c12e7487ade6debaed33a5d520ba5f24c14,0.0,8.855100028999004,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_29_init_109_order_2003,109,2003,V+M+D,5,13,0.4613884737868134,platt,32aa21a040e739c69c10f14e4bdf48e81c94be1c509b57754e131c29f5e91578,a6987aa84b0017f815e4826603429b6a1af3a2bcd3bd25d8841aa11c29517b3a,0.0,8.725312673999724,final_all_frozen_splits,False,True
ConceptFAN-StabilityReg,run_30_init_109_order_3007,109,3007,V+M+D,5,13,0.45281990821598433,platt,cdff091c5d0fb5ddfdeb4079cf8aec632f472f9576fe1d89c28cc44ed8b59652,ddbbb9663e14992166eaf3aba242c1227e3048d55911854a7686cad1207d0535,0.0,8.759898880998662,final_all_frozen_splits,False,True
TemporalCEM,run_01_init_11_order_1001,11,1001,V+M+D,11,19,0.5227926965059083,platt,0fe7a6060e07c856aca251bd2ae57343da8c8c8ffd36503eac2e471338ea5e23,058542b130040e15a02c3f61922d8f8fb8bbc4c48c746dac3795be0f20edb50b,0.0,6.947763804000715,final_all_frozen_splits,False,True
TemporalCEM,run_02_init_11_order_2003,11,2003,V+M+D,9,17,0.5133615772299354,platt,020f38b2259d2504a87cd9dea02704b4edbb7ebcdc054b695d5fd83dc0618a9f,a8817a8f60187fea664785441c21a1fb6968f6993007bbcb4c1d282ae455ff53,0.0,6.288020979001885,final_all_frozen_splits,False,True
TemporalCEM,run_03_init_11_order_3007,11,3007,V+M+D,15,23,0.5561766462995162,platt,7d96fcbf6040c0423b86149a1c373d80dbb759fb41151887990ee9d1d84ec566,7b3b0ff292b9228e2d693c770a2d75a4b7909718a35945730fb555456c336d51,0.0,8.318363436999789,final_all_frozen_splits,False,True
TemporalCEM,run_04_init_23_order_1001,23,1001,V+M+D,4,12,0.4376932379716969,platt,9c4f548009abbc07b56bc6c6eac01a32926794ae0d52b24c81c4e1db88bcb365,ade56ddfdf66b71e1c51432f38f3a2c02c44f8f09e1e9dfd8d5ab2b8daed797f,0.0,4.471653177002736,final_all_frozen_splits,False,True
TemporalCEM,run_05_init_23_order_2003,23,2003,V+M+D,3,11,0.4235280589419255,platt,4d8d6243a819649721d20878015cc038ef0cff2827d23bbe1cf97ca0490f7179,b7efd7226224aa80d645ab6c54ed893ffe21e680909587c419c581b2b8e02107,0.0,4.186934417000884,final_all_frozen_splits,False,True
TemporalCEM,run_06_init_23_order_3007,23,3007,V+M+D,4,12,0.4367980996010786,platt,f59e331b821c6ebcee4521fde0f04d27f7f425c5b07aa4ed9d58594efdd8708f,856522c7f3dc8b93a49d476e1da718df1095cfa746374620e1483966f7d96bf3,0.0,4.539840795998316,final_all_frozen_splits,False,True
TemporalCEM,run_07_init_37_order_1001,37,1001,V+M+D,2,10,0.4900482463639408,platt,23b2fe8e783591ea3718473f643d9cc5e4ca4cfd04499a742c661d630f8089af,713251587d1d845f63ef9c86222214dc1438333f13c5c30ddf26f3ffee08bb68,0.0,3.769913424999686,final_all_frozen_splits,False,True
TemporalCEM,run_08_init_37_order_2003,37,2003,V+M+D,27,35,0.5145101820835506,platt,3de96a4e06bbc3f18c383b27dc94072789700467c9eea8fb21e5a0398199fe77,4a99968bbe0502aa550752eeb6731bc409173ab59fafdac2ce6a2469a77bce03,0.0,11.832685773002595,final_all_frozen_splits,False,True
TemporalCEM,run_09_init_37_order_3007,37,3007,V+M+D,15,23,0.5178929222778405,platt,91c2da3f3cc1905e5f9d30d071a3e01d0b65d88a4ab99f8629d8207b3a3e5db2,b81681746cda94366d739a9afccd1aa08367bbdae8c44e7a381b3b476cf47fa5,0.0,8.261531472999195,final_all_frozen_splits,False,True
TemporalCEM,run_10_init_41_order_1001,41,1001,V+M+D,5,13,0.413528768058466,platt,0d463e5dfb873c6442573566de42191559cccd657e73fcd196e1434beb30b9ce,2d1f2932455063ee7c7a12695caf8b20f7d88d93e9fa5ff8f41829f816deae0b,0.0,4.85700375200031,final_all_frozen_splits,False,True
TemporalCEM,run_11_init_41_order_2003,41,2003,V+M+D,20,28,0.46482047853812775,platt,f3426c34757608bdb66cbc3f38d7dea6bc16ae3bcfab503a3525155437e52f72,b50155f701035b6703785ef982c5afd110cd6ad355b41d21bcab09f061538ada,0.0,9.751241575999302,final_all_frozen_splits,False,True
TemporalCEM,run_12_init_41_order_3007,41,3007,V+M+D,30,38,0.47934266630908207,platt,899256a23c4fbf65f9f68fc93d277fa3341863fb155365c70811e3d4ae841d98,3e08fec0a536906e59b7790dc9d872979f220445959b59b41cc4e363f375c533,0.0,12.990546771998197,final_all_frozen_splits,False,True
TemporalCEM,run_13_init_53_order_1001,53,1001,V+M+D,31,39,0.50470494252774,platt,7ccff7d079b3d9d85d7e77955d4552cb3448d50f9c8feaac2da6372270c8dca5,e8032df78e05f554b2804a2095a48fb1c1a554462f0ded49e79b07aaf9993457,0.0,13.270977792999474,final_all_frozen_splits,False,True
TemporalCEM,run_14_init_53_order_2003,53,2003,V+M+D,44,50,0.5293084567503326,platt,3eeb77014d76f821b49a39f1f62ab3ecd56bc77ed34708e62358187e6fa1559c,a03be351757e311573f019106dc11be8ba4395b7d06a01094e1600c890923cc3,0.0,16.84904123200249,final_all_frozen_splits,False,True
TemporalCEM,run_15_init_53_order_3007,53,3007,V+M+D,2,10,0.4266281141363586,platt,b3319c0a9998d9f129528ec99d9bcec149f9a8d6c8fa4d3a45d183378c7f0409,5c06d48a6e994208f1230a256fb53e2dd8f1e60eae07091de808220bc9b2cd85,0.0,3.73911236999993,final_all_frozen_splits,False,True
TemporalCEM,run_16_init_67_order_1001,67,1001,V+M+D,6,14,0.5336095629442696,platt,e817f722efe467d9b7620d66d7c8520bcb92675b3d45422840aa749f48df0031,532edfbd2d393d648509e269d6492e69231602f925682933f8343f0840a42dd0,0.0,5.0442292539992195,final_all_frozen_splits,False,True
TemporalCEM,run_17_init_67_order_2003,67,2003,V+M+D,19,27,0.5632207788046875,platt,dd9b1241152fb7b22d4d2039db84af194df26b244830e6ed5d86dfb57c861be5,6c7d64ff3a9714eed9e4bea330289971bcabb1d05941d37ecaec141700269384,0.0,9.578195222999057,final_all_frozen_splits,False,True
TemporalCEM,run_18_init_67_order_3007,67,3007,V+M+D,13,21,0.5529891724617757,platt,11d73bc392fa4cc098ae28139580bf431e2b30822db295f80735cd95dcf3d000,fea0e5c999a45473e68ac60432ecff568dce30c1386d853467e25e7cd077154f,0.0,8.109280148000835,final_all_frozen_splits,False,True
TemporalCEM,run_19_init_79_order_1001,79,1001,V+M+D,13,21,0.5330793623469513,platt,f5dbbbab10af4ff0ad84ae7615e5ef95fb813b99092305f6f7ed0d3c921d64a1,0dc59c71c208fcbe94cc49eee9490fae27743a447e6fc019e0866193d21a82b7,0.0,9.828635005000251,final_all_frozen_splits,False,True
TemporalCEM,run_20_init_79_order_2003,79,2003,V+M+D,9,17,0.5274295818938515,platt,f39cc4550aa2247525b65ecc908892fe7041285cedba6bf4b30e9ecd96c2f31f,dafb8bd09283e61d80a53670a285c6b0e14d47c53bcdb896f77026c73c403077,0.0,8.907465333999426,final_all_frozen_splits,False,True
TemporalCEM,run_21_init_79_order_3007,79,3007,V+M+D,16,24,0.5294692996908248,platt,187263e8adad3185579fa5b6ce689d4126784c56ad53a7bc1e2244abc9815fa3,166e89b31d08ed8e9720fcd74694919c8616aa538a3eff11694ad8bdf8c78c93,0.0,9.548958590999973,final_all_frozen_splits,False,True
TemporalCEM,run_22_init_83_order_1001,83,1001,V+M+D,12,20,0.4965973219872917,platt,f6437ef5224b052f6ddbce7b840292eed772062ff7ed9e2ea1d4b205e20279e3,cffbc0a77dfa36210a85e4b6e41d97ea375ee1458c50bc756adf1b3394836139,0.0,7.115905521000968,final_all_frozen_splits,False,True
TemporalCEM,run_23_init_83_order_2003,83,2003,V+M+D,8,16,0.49546809649887696,platt,9b472fda8408fcd88aa9dbf742e4014a02aef2ccd62b5b2c6f6641a0784e8720,c4772902ab560d8be1738c38742f843421e174e1d30201220af0a88c66a730e9,0.0,5.884647249000409,final_all_frozen_splits,False,True
TemporalCEM,run_24_init_83_order_3007,83,3007,V+M+D,10,18,0.49515584464638557,platt,8629397221900257aebd4e1cf540d8370561bf35720971ff8d228eac5f177390,50e160a63dc92af9b8c3271ab575352c5393c4ecf2e0229e98027f704cb483a5,0.0,6.468329851999442,final_all_frozen_splits,False,True
TemporalCEM,run_25_init_97_order_1001,97,1001,V+M+D,2,10,0.44820112900387044,platt,163d80d27e158ad41ee567433cd824969dcb3755b5110a78651022db77288345,6e35b89b95474121ca13ca26f62b6d2d88ef68159830ea556b46dc048b78a307,0.0,3.7964319800012163,final_all_frozen_splits,False,True
TemporalCEM,run_26_init_97_order_2003,97,2003,V+M+D,2,10,0.43839289256326996,platt,a3d9c75416bb6c64e4e14ea0a4a740e127add87fbf64a105450e18a4d22aea63,a94b3cc2623fb2450b5ee5f1a5947a4287c84c17397635ae524ccd707d89e2f6,0.0,3.8373814189981204,final_all_frozen_splits,False,True
TemporalCEM,run_27_init_97_order_3007,97,3007,V+M+D,2,10,0.4499359734834167,platt,62521141ebba018c652d9b734941634e378776d3d03ccb85c2f7caa02f907709,ad3940ba00b3a8499c5854f0c5703096dc6ad85cc4f255665b8373e64b4b8292,0.0,3.697401080000418,final_all_frozen_splits,False,True
TemporalCEM,run_28_init_109_order_1001,109,1001,V+M+D,4,12,0.49883914643069044,platt,55fa2d364de969c30bebdf1eb10827e268cb6016141fa16439a4b27aecdb48e5,4eb7caf3c36eea26d99ff4bf9641bad3d7d04979d0ff15f46ef21e93cf70e818,0.0,4.371410423002089,final_all_frozen_splits,False,True
TemporalCEM,run_29_init_109_order_2003,109,2003,V+M+D,5,13,0.48921187424963397,platt,9694f4454e906fc9911aa3c3c26984670395da192b8dfe1fa7d5d55a375c75fc,d0460131aaaeb22d8627bc359266d85099ad0aa541433f60ee2eb27dea2a04c2,0.0,4.949047448000783,final_all_frozen_splits,False,True
TemporalCEM,run_30_init_109_order_3007,109,3007,V+M+D,4,12,0.4804208253199293,platt,13e706d9f9dc9ae1283378a3e8395bacd4a47a27425533f2ba2b6310e10484ba,bd612d13a2d6b1edbf7bf1fc172297aa42c4eb1daad0ae876bc6891527ca5edb,0.0,4.352581319002638,final_all_frozen_splits,False,True
